143 1701278726 4,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278727 0,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278728 0,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278729 0,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278730 0,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278731 0,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278732 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278733 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278734 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278735 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278736 3,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278737 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278738 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278739 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278740 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278741 4,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278742 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278743 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278744 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278745 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278746 4,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278747 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278748 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278749 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278750 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278751 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278752 5,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278753 5,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278754 5,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278755 5,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278756 5,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278757 7,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278758 7,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278759 7,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278760 7,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278761 7,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278762 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278763 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278764 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278765 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278766 2,800000 -1,000000 -101,000000 0,000000 0,000000
143 1701278767 3,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278768 3,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278769 3,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278770 3,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278771 3,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278772 0,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278773 0,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278774 0,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278775 0,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278776 0,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278782 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278783 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278784 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278785 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278786 1,600000 -1,000000 -101,000000 0,000000 0,000000
143 1701278787 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278788 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278789 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278790 3,000000 -1,000000 -101,000000 0,000000 0,000000
